image_id,frontal,lateral,trash
10331_lateral.png,6.422463684430113e-06,0.9999454021453857,4.8147307097679004e-05
10005_lateral.png,2.6621814086524864e-08,0.9999991655349731,7.801410220054095e-07
10066_lateral.png,6.5469234868942294e-06,0.9999489784240723,4.443242505658418e-05
10395_lateral.png,1.923759640476419e-08,1.0,7.018305492323407e-09
10103_lateral.png,6.209368621057365e-06,0.9968673586845398,0.003126408439129591
10168_lateral.png,2.468313482495432e-07,0.9999971389770508,2.6280513338861056e-06
10070_lateral.png,8.242192848229024e-07,0.9999960660934448,3.085855269091553e-06
10224_lateral.png,5.813975789692449e-08,0.9999995231628418,4.743579609112203e-07
10211_lateral.png,0.0004376802244223654,0.9975864887237549,0.001975777791813016
10014_lateral.png,4.262032859969622e-08,0.9999974966049194,2.4515443328709807e-06
10377_lateral.png,5.217727903072955e-07,0.999987006187439,1.2529918421932962e-05
10132_lateral.png,2.946320819319226e-05,0.9995966553688049,0.0003738654777407646
10206_lateral.png,1.0866328921110835e-06,0.9999922513961792,6.718821168760769e-06
10120_lateral.png,1.4426660754907061e-07,0.9999889135360718,1.0922860383288935e-05
10192_lateral.png,1.5725919411124778e-06,0.9994545578956604,0.0005438483785837889
10286_lateral.png,1.035305672303366e-07,0.9999998807907104,2.403156074137769e-08
10072_lateral.png,5.024569418310421e-07,0.9999977350234985,1.7967884105019039e-06
10260_lateral.png,1.901954362892866e-07,0.999987006187439,1.2818692084692884e-05
10305_lateral.png,2.0766310626640916e-07,0.999991774559021,8.015562343643978e-06
10202_lateral.png,0.0007785501657053828,0.9731817841529846,0.02603963389992714
10084_lateral.png,3.3422463729948504e-07,0.9999978542327881,1.8428871726428042e-06
10194_lateral.png,9.185814633383416e-07,0.9999972581863403,1.7872411035568803e-06
10363_lateral.png,1.5263040040736087e-06,0.9999967813491821,1.6899995216590469e-06
10152_lateral.png,0.0002361792285228148,0.9595937132835388,0.04017013683915138
10404_lateral.png,1.093676473828964e-06,0.9998396635055542,0.00015925911429803818
10086_lateral.png,4.6262550768005894e-07,0.9986435770988464,0.00135600205976516
10029_lateral.png,7.655934837202949e-07,0.9998401403427124,0.00015907475608401
10000_lateral.png,2.0492154362727888e-05,0.9999016523361206,7.780388841638342e-05
10189_lateral.png,4.3219185386078607e-07,0.9999979734420776,1.6307826626871247e-06
10049_lateral.png,6.191629040586122e-07,0.9999653100967407,3.408494376344606e-05
10203_lateral.png,9.67840514931595e-06,0.99998939037323,9.597167718311539e-07
10356_lateral.png,3.1405972549691796e-05,0.999916672706604,5.194127152208239e-05
10295_lateral.png,6.063876298867399e-07,0.9999560117721558,4.336514030001126e-05
10360_lateral.png,6.062870738787751e-07,0.9999980926513672,1.3228326452008332e-06
10317_lateral.png,2.860399774817779e-07,0.9999595880508423,4.0180955693358555e-05
10150_lateral.png,3.481469548205496e-06,0.9997883439064026,0.0002081854472635314
10441_lateral.png,1.757277701130988e-08,0.9999918937683105,8.114558113447856e-06
10383_lateral.png,2.771762979136838e-07,0.9999597072601318,4.0045535570243374e-05
10387_lateral.png,1.7253435657949012e-07,0.9999985694885254,1.3126102658134187e-06
10035_lateral.png,2.3055621056755626e-07,0.9999284744262695,7.124512922018766e-05
10116_lateral.png,4.6771063352935016e-05,0.9931054711341858,0.006847752723842859
10281_lateral.png,1.9047313060127635e-07,0.9999954700469971,4.286416242393898e-06
10075_lateral.png,2.964091834201099e-07,0.9999948740005493,4.831157639273442e-06
10059_lateral.png,5.687759312422713e-07,0.9999985694885254,9.111395797845034e-07
10365_lateral.png,1.8341349061756773e-07,0.9999985694885254,1.2810108955818578e-06
10091_lateral.png,2.6778999995258346e-07,0.9999251365661621,7.461979839717969e-05
10275_lateral.png,2.5668909984233323e-06,0.9999494552612305,4.8032023187261075e-05
10010_lateral.png,7.80966260549576e-08,0.9999992847442627,6.602855364690186e-07
10056_lateral.png,1.4151672722562125e-08,0.9999998807907104,1.374127265307834e-07
10284_lateral.png,1.087863802240463e-05,0.9999880790710449,1.0867620403587352e-06
10110_lateral.png,1.1531721355595437e-07,0.9999991655349731,7.399629566862131e-07
10407_lateral.png,5.587608029600233e-07,0.999413251876831,0.0005862571997568011
10347_lateral.png,4.604252353601623e-06,0.9999772310256958,1.820221950765699e-05
10378_lateral.png,1.563030167517354e-07,0.9999946355819702,5.2052860155527014e-06
10104_lateral.png,5.92148303724116e-08,0.9999998807907104,8.86794708776506e-08
10131_lateral.png,1.7048297422661562e-06,0.9999456405639648,5.260857142275199e-05
10444_lateral.png,1.567969434290717e-07,0.9999997615814209,8.255813099822262e-08
10222_lateral.png,1.2015510947094299e-05,0.9996178150177002,0.0003701368113979697
10274_lateral.png,5.360343493521214e-07,0.9999964237213135,2.985414312206558e-06
10369_lateral.png,1.6079796978374361e-06,0.9999697208404541,2.8642560209846124e-05
10273_lateral.png,2.223801402578829e-06,0.9999961853027344,1.620303464733297e-06
10064_lateral.png,1.9407118088565767e-05,0.9999018907546997,7.873448339523748e-05
10419_lateral.png,2.9671548418264138e-06,0.9999963045120239,7.644390507266507e-07
10093_lateral.png,1.8863808293190232e-08,0.9999996423721313,2.927430671206821e-07
10438_lateral.png,7.603538421108169e-08,0.9999998807907104,6.354690640364424e-08
10205_lateral.png,1.5411078493343666e-06,0.9999809265136719,1.7539710825076327e-05
10180_lateral.png,6.683686706310255e-07,0.9999970197677612,2.34809181165474e-06
10389_lateral.png,6.659229825345392e-07,0.9999960660934448,3.2667528557794867e-06
10252_lateral.png,6.262206443352625e-05,0.6582173109054565,0.3417200446128845
10147_lateral.png,5.52366088868439e-07,0.999998927116394,5.694545279766317e-07
10074_lateral.png,2.9057557071610063e-07,0.9999607801437378,3.888894570991397e-05
10456_lateral.png,1.0442457096360158e-05,0.9999881982803345,1.3158002047930495e-06
10238_lateral.png,2.121263969456777e-05,0.9997811913490295,0.0001975679479073733
10394_lateral.png,3.770354339849291e-07,0.9999983310699463,1.303018848375359e-06
10191_lateral.png,1.8618827368754864e-07,0.9999334812164307,6.62829406792298e-05
10349_lateral.png,2.02547221306304e-06,0.9999876022338867,1.0367781214881688e-05
10348_lateral.png,1.8132046761820675e-06,0.9999231100082397,7.502001244574785e-05
10452_lateral.png,1.127513314713724e-05,0.9999533891677856,3.537919474183582e-05
10460_lateral.png,1.3241132137409295e-06,0.9999862909317017,1.2362409506749827e-05
10250_lateral.png,6.86066869093338e-07,0.9999804496765137,1.8814140275935642e-05
10308_lateral.png,1.1850833061544108e-06,0.9999943971633911,4.459552656044252e-06
10159_lateral.png,8.855835744725482e-07,0.999991774559021,7.327989806071855e-06
10174_lateral.png,1.4745465932719526e-06,0.999868631362915,0.0001298629940720275
10032_lateral.png,1.1741838534362614e-05,0.9998331069946289,0.0001550795859657228
10415_lateral.png,1.9101615578165365e-07,0.9999879598617554,1.1852808711410034e-05
10299_lateral.png,1.5906551880107145e-06,0.9999861717224121,1.2207186955492944e-05
10200_lateral.png,6.994940804361249e-07,0.9999973773956299,1.9210376649425598e-06
10124_lateral.png,5.867372010470717e-07,0.9999496936798096,4.975135743734427e-05
10296_lateral.png,1.5586417134727526e-07,0.9999973773956299,2.4498497168679023e-06
10172_lateral.png,1.6389396932936506e-06,0.9998918771743774,0.00010650087642716244
10464_lateral.png,6.635059168758062e-09,1.0,3.4606113530344373e-08
10330_lateral.png,5.832428655594413e-07,0.9999902248382568,9.134431820712052e-06
10229_lateral.png,6.746136932633817e-06,0.9999860525131226,7.155180355766788e-06
10346_lateral.png,1.2448120969565935e-06,0.9999943971633911,4.388777142594336e-06
10321_lateral.png,1.0058076895802515e-06,0.9999936819076538,5.3085227591509465e-06
10357_lateral.png,1.4081537074162043e-06,0.9999983310699463,3.0805415462964447e-07
10143_lateral.png,2.065612761725788e-06,0.9999107122421265,8.722132770344615e-05
10283_lateral.png,4.204624914905253e-08,0.9999995231628418,4.786171530213323e-07
10007_lateral.png,0.0006772815831936896,0.9976984858512878,0.0016242755809798837
10270_lateral.png,4.7491386112596956e-07,0.9999929666519165,6.5320996327500325e-06
10158_lateral.png,4.5982979202108254e-08,0.9999983310699463,1.6338187833753182e-06
10239_lateral.png,9.425017424291582e-07,0.9999982118606567,8.973136687018268e-07
10136_lateral.png,1.41390216867876e-07,0.9999996423721313,2.175577265006723e-07
10065_lateral.png,2.2697518033965025e-06,0.9999799728393555,1.7768899851944298e-05
10366_lateral.png,1.2859824494171335e-07,0.9999948740005493,5.0410199037287384e-06
10291_lateral.png,4.499790975387441e-07,0.9999661445617676,3.3414296922273934e-05
10372_lateral.png,1.2778983204952965e-07,0.9999954700469971,4.35512220064993e-06
10445_lateral.png,2.2855874703964218e-07,0.9999979734420776,1.7826531575337867e-06
10439_lateral.png,7.23882678244081e-08,0.9999767541885376,2.317520738870371e-05
10398_lateral.png,1.8424625380930593e-08,0.9999983310699463,1.6096059880510438e-06
10073_lateral.png,3.092326551268343e-06,0.999992847442627,4.118537162867142e-06
10293_lateral.png,5.373428393795621e-06,0.999828577041626,0.00016605627024546266
10050_lateral.png,2.987766549722437e-07,0.9999920129776001,7.694404303038027e-06
10412_lateral.png,7.594082944706315e-07,0.9999986886978149,5.110493930260418e-07
10335_lateral.png,5.088850230094977e-08,0.9999998807907104,6.190823853557959e-08
10287_lateral.png,2.1006270856105402e-07,0.9999995231628418,2.511195589249837e-07
10457_lateral.png,2.400335574748169e-07,0.9999903440475464,9.458760359848384e-06
10324_lateral.png,1.4495942934900086e-07,0.9999970197677612,2.793032308545662e-06
10362_lateral.png,5.414519819169072e-07,0.999998927116394,5.310137680680782e-07
10026_lateral.png,1.2690923540503718e-05,0.9999803304672241,6.981329534028191e-06
10094_lateral.png,2.0581258013407933e-06,0.9996042847633362,0.00039369770092889667
10062_lateral.png,3.70788507098041e-06,0.9999865293502808,9.807145943341311e-06
10315_lateral.png,7.93493256878719e-07,0.9999951124191284,4.0470840758644044e-06
10326_lateral.png,2.556298568379134e-06,0.9997168183326721,0.0002805494877975434
10246_lateral.png,2.9877496672270354e-06,0.9999305009841919,6.64513572701253e-05
10046_lateral.png,3.914426088158507e-06,0.9995595812797546,0.00043645271216519177
10001_lateral.png,5.631198405353643e-07,0.9999570846557617,4.233809522702359e-05
10354_lateral.png,1.991049202842987e-06,0.999956488609314,4.156838258495554e-05
10420_lateral.png,9.090089179153438e-07,0.9999967813491821,2.333013526367722e-06
10134_lateral.png,4.416395427142561e-08,0.9999992847442627,6.70391955281957e-07
10040_lateral.png,4.811984126718016e-07,0.9999890327453613,1.0471337191120256e-05
10098_lateral.png,1.0235680747427978e-06,0.9999308586120605,6.815820961492136e-05
10253_lateral.png,2.929916433913604e-07,0.9999785423278809,2.121532816090621e-05
10230_lateral.png,3.122095648677714e-08,0.9999967813491821,3.162192342642811e-06
10418_lateral.png,3.9251875705303974e-07,0.9999994039535522,2.1043582876245637e-07
10374_lateral.png,1.2161630138507462e-06,0.9999833106994629,1.5449737475137226e-05
10341_lateral.png,1.4027268946392724e-07,0.9999997615814209,1.1629435192617166e-07
10105_lateral.png,4.3869394517059845e-07,0.9999958276748657,3.7350594084273325e-06
10169_lateral.png,3.4812810412176987e-08,0.999996542930603,3.415373839743552e-06
10216_lateral.png,3.637923668975418e-07,0.9999938011169434,5.878376668988494e-06
10399_lateral.png,2.272274173265032e-07,0.9999991655349731,6.505019882752094e-07
10181_lateral.png,2.4336413844139315e-06,0.999840497970581,0.00015709968283772469
10126_lateral.png,2.0514043796993064e-08,0.9999998807907104,3.9951149943817654e-08
10177_lateral.png,3.5087924743493204e-07,0.999957799911499,4.187456943327561e-05
10279_lateral.png,5.400042937253602e-06,0.9996424913406372,0.000352090981323272
10311_lateral.png,9.431835223949747e-08,0.9999998807907104,3.7757878601496486e-08
10025_lateral.png,3.074439547390284e-08,0.9999997615814209,1.854060798223145e-07
10289_lateral.png,4.6153063522069715e-06,0.9996935129165649,0.0003018781135324389
10384_lateral.png,1.1439578884164803e-06,0.9999814033508301,1.7411108274245635e-05
10036_lateral.png,2.1208443001796695e-07,0.9999772310256958,2.2507972971652634e-05
10109_lateral.png,4.497779926282419e-08,0.9999945163726807,5.404109288065229e-06
10107_lateral.png,3.2460374654874613e-07,0.9999922513961792,7.47553349356167e-06
10309_lateral.png,8.707356187187543e-07,0.9999786615371704,2.0469062292249873e-05
10314_lateral.png,3.74947184411667e-08,1.0,1.2766890655768748e-08
10135_lateral.png,3.5196985663787927e-06,0.9996895790100098,0.0003069634549319744
10053_lateral.png,2.000199259555302e-07,0.999947190284729,5.262691411189735e-05
10162_lateral.png,1.3480222378348117e-06,0.9997848868370056,0.0002138260897481814
10020_lateral.png,1.1421598600236393e-07,0.9999996423721313,2.0239042441971833e-07
10037_lateral.png,7.992935735501305e-08,0.9999908208847046,9.102218427869957e-06
10427_lateral.png,4.1618315549385443e-07,0.9999924898147583,7.1057211243896745e-06
10432_lateral.png,1.4392049934031093e-06,0.9999905824661255,7.976052074809559e-06
10146_lateral.png,9.104962117589821e-09,0.9999998807907104,1.6587235052156757e-07
10163_lateral.png,4.66105393570615e-06,0.9999942779541016,1.0237814649372012e-06
10459_lateral.png,5.780461265203485e-07,0.9999971389770508,2.340241053389036e-06
10413_lateral.png,1.9247512028641722e-08,0.9999927282333374,7.2938751145557035e-06
10430_lateral.png,6.712427591537562e-08,0.9999996423721313,3.243914079575916e-07
10080_lateral.png,1.6757379928122873e-09,1.0,4.42022489721694e-08
10461_lateral.png,6.6893885559693445e-06,0.9999346733093262,5.867513391422108e-05
10402_lateral.png,7.682276503828689e-08,0.9999910593032837,8.898163287085481e-06
10048_lateral.png,9.507818504062016e-06,0.9999852180480957,5.2585642151825596e-06
10017_lateral.png,1.1171861842740327e-05,0.9998862743377686,0.00010251560161123052
10004_lateral.png,6.193107765284367e-06,0.9999556541442871,3.8193677028175443e-05
10209_lateral.png,1.342351509947548e-07,0.9999853372573853,1.4566727259079926e-05
10096_lateral.png,2.1076555185572943e-06,0.9999966621398926,1.261142188013764e-06
10081_lateral.png,7.307818918889097e-07,0.9999737739562988,2.5506318706902675e-05
10039_lateral.png,1.6027271954044409e-07,0.9999580383300781,4.18033596361056e-05
10390_lateral.png,1.2759541050400003e-06,0.9999552965164185,4.347538197180256e-05
10041_lateral.png,6.612848665099591e-06,0.9995390176773071,0.0004543991235550493
10113_lateral.png,7.66663288231939e-06,0.9999839067459106,8.435171366727445e-06
10332_lateral.png,2.3959858097555298e-08,0.9999966621398926,3.310969759695581e-06
10148_lateral.png,1.1782599358411971e-06,0.9999973773956299,1.4400096688405029e-06
10425_lateral.png,1.6081206410945015e-07,0.9999949932098389,4.878861545876134e-06
10409_lateral.png,2.0518023120530415e-06,0.9999926090240479,5.31830710315262e-06
10089_lateral.png,6.3326838244393e-06,0.9999821186065674,1.159433668362908e-05
10100_lateral.png,3.487840558591415e-07,0.9999959468841553,3.6458729937294265e-06
10338_lateral.png,8.870262746540902e-08,0.9999997615814209,1.2392769122016034e-07
10381_lateral.png,1.192826175611117e-07,0.9999754428863525,2.443595258228015e-05
10201_lateral.png,2.3270482074622123e-07,0.9999996423721313,8.69655636392963e-08
10327_lateral.png,1.3364721951347747e-07,0.9999998807907104,2.093297624128354e-08
10451_lateral.png,8.239170057322553e-08,0.9999997615814209,2.0917894971717033e-07
10079_lateral.png,1.4024710708326893e-06,0.9999723434448242,2.625775414344389e-05
10351_lateral.png,2.3598682673764415e-05,0.49235647916793823,0.5076199173927307
10171_lateral.png,3.98088161546184e-07,0.9999570846557617,4.2551011574687436e-05
10087_lateral.png,1.2051508520016796e-06,0.9999775886535645,2.1213611034909263e-05
10235_lateral.png,5.6567620049463585e-05,0.9999210834503174,2.2382946553989314e-05
10247_lateral.png,9.530021998216398e-07,0.9999892711639404,9.751309335115366e-06
10255_lateral.png,1.5225341485347599e-06,0.9999508857727051,4.7628906031604856e-05
10364_lateral.png,2.426394530630205e-06,0.9999959468841553,1.6505565554325585e-06
10219_lateral.png,1.884669087459656e-09,0.9999868869781494,1.3165459677111357e-05
10114_lateral.png,5.423603965937218e-07,0.9999948740005493,4.558219188766088e-06
10259_lateral.png,8.31508657483937e-07,0.9996154308319092,0.000383713748306036
10221_lateral.png,1.3856769953690673e-07,0.9999880790710449,1.1742617061827332e-05
10431_lateral.png,1.1552029945960385e-06,0.9999939203262329,4.977151547791436e-06
10167_lateral.png,6.32894000318629e-07,0.9999520778656006,4.728644125862047e-05
10130_lateral.png,8.895366363503854e-07,0.9999986886978149,4.718710044926411e-07
10406_lateral.png,4.788782007381087e-06,0.9998910427093506,0.00010418491729069501
10334_lateral.png,8.111425131573924e-07,0.9999935626983643,5.576191142608877e-06
10458_lateral.png,1.1922716112167109e-06,0.9999983310699463,4.530327259999467e-07
10133_lateral.png,4.853325297204947e-09,0.9999986886978149,1.272956296816119e-06
10421_lateral.png,6.141337394183211e-07,0.9999673366546631,3.204425229341723e-05
10436_lateral.png,2.7594904850047897e-07,0.9999996423721313,6.595176671453373e-08
10166_lateral.png,1.3887387240174576e-06,0.9989718198776245,0.0010268263285979629
10082_lateral.png,8.915394644759544e-09,0.9999998807907104,1.3468849147102446e-07
10350_lateral.png,5.316149440659501e-07,0.999930739402771,6.867515185149387e-05
10368_lateral.png,1.1315895775965146e-08,0.9999988079071045,1.1907222869922407e-06
10302_lateral.png,7.746276423858944e-06,0.9998501539230347,0.00014210084918886423
10008_lateral.png,8.704932952241506e-08,0.9999992847442627,6.396265916919219e-07
10038_lateral.png,7.00169593415012e-08,0.999995231628418,4.709605946118245e-06
10319_lateral.png,8.170933085693832e-08,0.9999994039535522,4.5998490350029897e-07
10254_lateral.png,1.197064563029926e-07,0.9999985694885254,1.3680669326276984e-06
10210_lateral.png,9.551823154652084e-08,0.9999992847442627,6.647005648119375e-07
10012_lateral.png,1.4154657890230737e-07,0.9999995231628418,3.2646636327626766e-07
10060_lateral.png,3.878304596582893e-06,0.9999895095825195,6.633272278122604e-06
10343_lateral.png,1.2189589142508339e-05,0.9999845027923584,3.3188771340064704e-06
10455_lateral.png,2.726087132032262e-06,0.9998652935028076,0.00013198409578762949
10297_lateral.png,1.1991946280431875e-07,0.9999616146087646,3.8310532545438036e-05
10145_lateral.png,0.0003426822368055582,0.9994245767593384,0.00023271067766472697
10463_lateral.png,5.4097181845236264e-08,0.9999991655349731,7.421042482746998e-07
10099_lateral.png,3.634422114373592e-07,0.9999854564666748,1.4159643797029275e-05
10405_lateral.png,9.342431894765468e-07,0.9998708963394165,0.0001281112345168367
10173_lateral.png,5.937133664701832e-07,0.9999991655349731,2.046315756842887e-07
10410_lateral.png,1.1455365012125185e-07,0.9999971389770508,2.6915979560726555e-06
10154_lateral.png,1.1191880844307889e-07,0.9999990463256836,8.409494398620154e-07
10352_lateral.png,3.9440972614102066e-05,0.9997938275337219,0.0001667630422161892
10237_lateral.png,1.1408164937165566e-05,0.9987367987632751,0.0012518116272985935
10417_lateral.png,1.5618604720657459e-07,0.9999984502792358,1.418828901478264e-06
10092_lateral.png,9.719919034978375e-06,0.9999513626098633,3.886354897986166e-05
10336_lateral.png,1.8948151137010427e-07,0.999995231628418,4.538440862233983e-06
10141_lateral.png,2.0322814009432477e-07,0.999998927116394,8.76432636687241e-07
10142_lateral.png,1.0740885159066238e-07,0.9999618530273438,3.803699291893281e-05
10414_lateral.png,9.387125743387514e-08,0.9999995231628418,3.8643190691800555e-07
10282_lateral.png,1.283101710214396e-06,0.9999985694885254,1.285501554093571e-07
10465_lateral.png,5.5723874538671225e-05,0.9994787573814392,0.00046555156586691737
10292_lateral.png,6.091738224967003e-09,0.9999998807907104,1.6022134730064863e-07
10175_lateral.png,1.4494827382804942e-06,0.9999233484268188,7.51861953176558e-05
10002_lateral.png,1.3492898460754077e-06,0.9999865293502808,1.2068057912983932e-05
10290_lateral.png,6.336745718726888e-05,0.9881263971328735,0.011810224503278732
10339_lateral.png,4.390598746795149e-07,0.9999970197677612,2.4967052922875155e-06
10310_lateral.png,4.566206825984409e-06,0.9999834299087524,1.2037342457915656e-05
10467_lateral.png,3.3551862088643247e-07,0.9999967813491821,2.886885340558365e-06
10027_lateral.png,1.1290150723652914e-05,0.9999474287033081,4.127049396629445e-05
10248_lateral.png,1.8167552298109513e-06,0.9998584985733032,0.00013969563588034362
10353_lateral.png,1.7695222140901024e-06,0.999997615814209,5.974743544356897e-07
10265_lateral.png,2.6322169333070633e-08,0.9999998807907104,8.900465076067121e-08
10061_lateral.png,1.677042746450752e-06,0.999997615814209,7.186922630353365e-07
10256_lateral.png,2.1920453718848876e-07,0.9999809265136719,1.8854760128306225e-05
10063_lateral.png,2.300363917129289e-07,0.9999991655349731,5.448313800116011e-07
10435_lateral.png,1.2398656963341637e-06,0.999981164932251,1.7579737686901353e-05
10055_lateral.png,4.158079718763474e-06,0.9991162419319153,0.0008796227048151195
10139_lateral.png,1.6892131498025265e-06,0.9996515512466431,0.0003467012429609895
10422_lateral.png,1.7946761090570362e-06,0.9999982118606567,2.291429446188431e-08
10440_lateral.png,7.835654400878411e-07,0.9999988079071045,4.1237910863856087e-07
10019_lateral.png,1.5027552535684663e-07,0.9999666213989258,3.318901508464478e-05
10411_lateral.png,6.587682582903653e-05,0.9998273253440857,0.00010687145550036803
10220_lateral.png,1.1017713177352562e-06,0.9999430179595947,5.5936314311111346e-05
10042_lateral.png,6.75804642469302e-07,0.999992847442627,6.472908353316598e-06
10009_lateral.png,1.9037272522837156e-06,0.9999911785125732,6.887610652484e-06
10213_lateral.png,5.704740146939002e-07,0.9999955892562866,3.811578380918945e-06
10367_lateral.png,1.7936172014287877e-07,0.999998927116394,8.703514708940929e-07
10071_lateral.png,1.077734850696288e-06,0.9999945163726807,4.461620392248733e-06
10280_lateral.png,1.8909804566646926e-07,0.9999806880950928,1.9074335796176456e-05
10447_lateral.png,7.642401760676876e-05,0.999909520149231,1.4072374142415356e-05
10396_lateral.png,5.034855712438002e-05,0.9940516352653503,0.005898050963878632
10344_lateral.png,5.453883886730182e-07,0.9999852180480957,1.4283139535109513e-05
10268_lateral.png,6.483521719502505e-09,1.0,5.121236412719554e-08
10375_lateral.png,1.0580367870716145e-06,0.9999969005584717,2.0795678210561164e-06
10462_lateral.png,4.79406132569693e-08,0.9999972581863403,2.6684369913709816e-06
10160_lateral.png,6.059582119632978e-06,0.999249279499054,0.0007446440286003053
10342_lateral.png,0.001295767375268042,0.9290494918823242,0.06965474039316177
10318_lateral.png,1.0823840490559178e-08,0.9999998807907104,9.613715690193203e-08
10028_lateral.png,7.821919325579074e-07,0.9998856782913208,0.00011346775136189535
10165_lateral.png,2.212487515862449e-06,0.9999854564666748,1.2286916899029166e-05
10322_lateral.png,1.5912817161733983e-06,0.9980777502059937,0.0019207110162824392
10223_lateral.png,8.816900098906899e-09,0.9999990463256836,9.523210451334307e-07
10379_lateral.png,7.9276978794951e-06,0.9997901320457458,0.0002019771927734837
10225_lateral.png,1.6397262925238465e-06,0.9999825954437256,1.580960633873474e-05
10185_lateral.png,1.9932695067836903e-06,0.999995231628418,2.7443236376711866e-06
10179_lateral.png,2.2918100057722768e-06,0.9999934434890747,4.306973551138071e-06
10443_lateral.png,9.919601495766983e-08,0.9999916553497314,8.295239240396768e-06
10401_lateral.png,3.016173195646843e-06,0.9999898672103882,7.11251595930662e-06
10095_lateral.png,7.695314252487151e-07,0.9999886751174927,1.0526421647227835e-05
10244_lateral.png,7.211340289359214e-07,0.9999523162841797,4.696457472164184e-05
10272_lateral.png,1.5344157873187214e-06,0.9999586343765259,3.983364149462432e-05
10006_frontal.png,0.9999938011169434,3.9239716898009647e-07,5.874128419236513e-06
10104_frontal.png,0.9999982118606567,1.798405946829007e-06,1.5619873394712158e-08
10193_frontal.png,1.0,1.7117617545636676e-08,5.84463988317907e-09
1.3.6.1.4.1.39687.1.5572233177082534380.8506113984423844499.png,0.00022873171838000417,0.018949812278151512,0.9808214902877808
1.3.6.1.4.1.39687.1.5249643764858771649.8034069158407641728.png,0.002764151431620121,0.05950960889458656,0.9377263188362122
1.3.6.1.4.1.39687.1.5627436590433261944.4735479472845408398.png,0.00018872751388698816,0.013687861151993275,0.9861234426498413
1.3.6.1.4.1.39687.1.4744992032082417632.11548194353361413552.png,0.0005410439916886389,0.01415663119405508,0.9853023290634155
10020_frontal.png,0.9999988079071045,5.560970066653681e-07,6.159156100693508e-07
10134_frontal.png,0.9999988079071045,9.802983669260357e-08,1.0401117833680473e-06
100415.png,0.9999949932098389,1.559380734761362e-06,3.4815914204955334e-06
10000_frontal.png,0.9999997615814209,6.801945229284456e-09,2.0851135218435957e-07
10086_frontal.png,0.9999997615814209,1.8528837131270848e-07,8.759045044826053e-09
10151_frontal.png,0.9999983310699463,5.346546316786771e-08,1.6499531056979322e-06
10170_frontal.png,0.9999982118606567,4.2099139818674303e-07,1.3657968338520732e-06
10069_frontal.png,0.9999853372573853,1.4525683766919428e-08,1.4663777619716711e-05
